P1,P2,Pi,C1,C2,Ci
2293,8995,63,2293,8995,64
4031,8972,63,4031,8972,64
6658,1278,63,6658,1278,64
6658,9960,63,6658,9960,64
8804,8972,63,8804,8972,64
4004,8915,63,4004,8915,64
9167,1239,63,9167,1239,64
9152,9433,63,9152,9433,64
9167,5059,63,9167,5059,64
9099,8915,63,9099,8915,64
9150,1278,63,9150,1278,64
9150,9440,63,9150,9440,64
468,9498,63,468,9498,64
9167,8972,63,9167,8972,64
8804,2559,63,8804,2559,64
1892,1278,63,1892,1278,64
9099,1278,63,9099,1278,64
6334,9440,63,6334,9440,64
9650,8981,63,9650,8981,64
8804,8936,63,8804,8936,64
9152,8995,63,9152,8995,64
8775,8927,63,8775,8927,64
9152,8972,63,9152,8972,64
9152,1278,63,9152,1278,64
9152,8981,63,9152,8981,64
468,9292,63,468,9292,64
9512,9440,63,9512,9440,64
727,9492,63,727,9492,64
9152,8900,63,9152,8900,64
8068,9960,63,8068,9960,64
4031,8915,63,4031,8915,64
4004,5059,63,4004,5059,64
2186,8936,63,2186,8936,64
468,8981,63,468,8981,64
9152,2359,63,9152,2359,64
9152,2582,63,9152,2582,64
9178,5059,63,9178,5059,64
2186,9960,63,2186,9960,64
9152,9498,63,9152,9498,64
9167,9492,63,9167,9492,64
727,8915,63,727,8915,64
9117,9498,63,9117,9498,64
9167,8936,63,9167,8936,64
6663,1278,63,6663,1278,64
9117,5059,63,9117,5059,64
9518,1278,63,9518,1278,64
9650,1278,63,9650,1278,64
8068,8972,63,8068,8972,64
9512,1278,63,9512,1278,64
8775,9953,63,8775,9953,64
8807,9953,63,8807,9953,64
6663,8981,63,6663,8981,64
2179,9433,63,2179,9433,64
6663,5059,63,6663,5059,64
9152,9953,63,9152,9953,64
9178,8972,63,9178,8972,64
9646,8927,63,9646,8927,64
9117,8995,63,9117,8995,64
8874,8927,63,8874,8927,64
9650,8927,63,9650,8927,64
6334,8915,63,6334,8915,64
9117,9953,63,9117,9953,64
8804,9953,63,8804,9953,64
9152,6766,63,9152,6766,64
9152,1239,63,9152,1239,64
9150,9960,63,9150,9960,64
9150,8981,63,9150,8981,64
8775,1278,63,8775,1278,64
9150,8972,63,9150,8972,64
9117,8936,63,9117,8936,64
9099,8972,63,9099,8972,64
4031,8936,63,4031,8936,64
9167,9440,63,9167,9440,64
9150,120,63,9150,120,64
8804,9960,63,8804,9960,64
9099,8981,63,9099,8981,64
6334,5059,63,6334,5059,64
468,8972,63,468,8972,64
2186,9440,63,2186,9440,64
2186,8972,63,2186,8972,64
2616,8972,63,2616,8972,64
4004,9433,63,4004,9433,64
2186,1278,63,2186,1278,64
9152,3411,63,9152,3411,64
9099,9953,63,9099,9953,64
6663,8936,63,6663,8936,64
9117,2559,63,9117,2559,64
9167,9292,63,9167,9292,64
2186,8981,63,2186,8981,64
9150,8936,63,9150,8936,64
2616,3411,63,2616,3411,64
9150,9925,63,9150,9925,64
2186,8915,63,2186,8915,64
6663,8915,63,6663,8915,64
4004,1278,63,4004,1278,64
9099,5059,63,9099,5059,64
8804,1278,63,8804,1278,64
9152,2852,63,9152,2852,64
8874,8915,63,8874,8915,64
4004,8936,63,4004,8936,64
4031,8981,63,4031,8981,64
6663,2582,63,6663,2582,64
4004,9953,63,4004,9953,64
6663,8972,63,6663,8972,64
2616,1256,63,2616,1256,64
9152,9292,63,9152,9292,64
6663,9440,63,6663,9440,64
4031,9433,63,4031,9433,64
2179,8927,63,2179,8927,64
4004,8981,63,4004,8981,64
9117,9433,63,9117,9433,64
9512,8915,63,9512,8915,64
6663,9953,63,6663,9953,64
9150,8915,63,9150,8915,64
9167,1278,63,9167,1278,64
9152,8810,63,9152,8810,64
8068,9440,63,8068,9440,64
727,8972,63,727,8972,64
2186,1259,63,2186,1259,64
2616,1239,63,2616,1239,64
2293,120,63,2293,120,64
9512,8936,63,9512,8936,64
9650,1259,63,9650,1259,64
9152,8973,63,9152,8973,64
9167,8973,63,9167,8973,64
9099,9433,63,9099,9433,64
9117,9438,63,9117,9438,64
468,9492,63,468,9492,64
4004,8927,63,4004,8927,64
9152,8927,63,9152,8927,64
8890,1278,63,8890,1278,64
468,9953,63,468,9953,64
4004,9440,63,4004,9440,64
468,8915,63,468,8915,64
6663,9960,63,6663,9960,64
9650,9492,63,9650,9492,64
1892,8927,63,1892,8927,64
468,8927,63,468,8927,64
6663,1259,63,6663,1259,64
727,9433,63,727,9433,64
7699,1256,63,7699,1256,64
9167,9433,63,9167,9433,64
9518,9433,63,9518,9433,64
9150,8900,63,9150,8900,64
6663,9492,63,6663,9492,64
9178,9953,63,9178,9953,64
8804,8981,63,8804,8981,64
9152,1256,63,9152,1256,64
9646,7635,63,9646,7635,64
9512,9433,63,9512,9433,64
9152,8936,63,9152,8936,64
2179,8915,63,2179,8915,64
9117,9925,63,9117,9925,64
9167,2852,63,9167,2852,64
9150,9438,63,9150,9438,64
9152,120,63,9152,120,64
9650,9433,63,9650,9433,64
4031,9953,63,4031,9953,64
4004,9498,63,4004,9498,64
9167,8915,63,9167,8915,64
8807,1278,63,8807,1278,64
9150,9953,63,9150,9953,64
4031,1278,63,4031,1278,64
9518,8915,63,9518,8915,64
6658,9433,63,6658,9433,64
6663,9433,63,6663,9433,64
9178,8927,63,9178,8927,64
4031,9960,63,4031,9960,64
9099,8936,63,9099,8936,64
9646,9492,63,9646,9492,64
9117,9960,63,9117,9960,64
9167,8900,63,9167,8900,64
9152,8915,63,9152,8915,64
4004,8972,63,4004,8972,64
8068,8981,63,8068,8981,64
9117,1278,63,9117,1278,64
9152,9925,63,9152,9925,64
8775,9925,63,8775,9925,64
9152,7635,63,9152,7635,64
6334,9433,63,6334,9433,64
8068,8936,63,8068,8936,64
9150,8927,63,9150,8927,64
468,1278,63,468,1278,64
9150,8995,63,9150,8995,64
9152,9458,63,9152,9458,64
468,9440,63,468,9440,64
2186,9953,63,2186,9953,64
9518,8927,63,9518,8927,64
9167,8927,63,9167,8927,64
6658,9953,63,6658,9953,64
4031,9440,63,4031,9440,64
8068,1278,63,8068,1278,64
6663,8927,63,6663,8927,64
6658,8936,63,6658,8936,64
6334,8927,63,6334,8927,64
9152,9960,63,9152,9960,64
6663,9292,63,6663,9292,64
2293,9925,63,2293,9925,64
9150,9498,63,9150,9498,64
9167,3732,63,9167,3732,64
9178,1278,63,9178,1278,64
9152,9440,63,9152,9440,64
9099,9440,63,9099,9440,64
9646,1256,63,9646,1256,64
2186,5059,63,2186,5059,64
9099,8927,63,9099,8927,64
9152,9438,63,9152,9438,64
9167,1259,63,9167,1259,64
8890,9953,63,8890,9953,64
9117,7954,63,9117,7954,64
9152,9492,63,9152,9492,64
9152,7954,63,9152,7954,64
9150,9433,63,9150,9433,64
9117,8981,63,9117,8981,64
9512,8981,63,9512,8981,64
1892,9433,63,1892,9433,64
9167,8981,63,9167,8981,64
9650,9292,63,9650,9292,64
9167,9953,63,9167,9953,64
9650,8972,63,9650,8972,64
9650,8915,63,9650,8915,64
727,8927,63,727,8927,64
8804,9433,63,8804,9433,64
9152,5059,63,9152,5059,64
9167,2582,64,9167,2582,65
9152,6973,64,9152,6973,65
9117,8972,64,9117,8972,65
468,5059,64,468,5059,65
6663,7855,64,6663,7855,65
9167,9498,64,9167,9498,65
9150,5059,64,9150,5059,65
468,9433,64,468,9433,65
8874,9433,64,8874,9433,65
2186,9433,64,2186,9433,65
2293,8995,64,2293,8995,65
4031,8972,64,4031,8972,65
6658,1278,64,6658,1278,65
8804,8972,64,8804,8972,65
4004,8915,64,4004,8915,65
9167,1239,64,9167,1239,65
6658,9960,64,6658,9960,65
9152,9433,64,9152,9433,65
9167,5059,64,9167,5059,65
9150,1278,64,9150,1278,65
9099,8915,64,9099,8915,65
9150,9440,64,9150,9440,65
468,9498,64,468,9498,65
9167,8972,64,9167,8972,65
8804,2559,64,8804,2559,65
1892,1278,64,1892,1278,65
9099,1278,64,9099,1278,65
6334,9440,64,6334,9440,65
9650,8981,64,9650,8981,65
8804,8936,64,8804,8936,65
9152,8995,64,9152,8995,65
8775,8927,64,8775,8927,65
9152,8972,64,9152,8972,65
9152,1278,64,9152,1278,65
9152,8981,64,9152,8981,65
468,9292,64,468,9292,65
9512,9440,64,9512,9440,65
727,9492,64,727,9492,65
9152,8900,64,9152,8900,65
8068,9960,64,8068,9960,65
4031,8915,64,4031,8915,65
4004,5059,64,4004,5059,65
2186,8936,64,2186,8936,65
468,8981,64,468,8981,65
9152,2359,64,9152,2359,65
9152,2582,64,9152,2582,65
9178,5059,64,9178,5059,65
2186,9960,64,2186,9960,65
9152,9498,64,9152,9498,65
9167,9492,64,9167,9492,65
727,8915,64,727,8915,65
9117,9498,64,9117,9498,65
9167,8936,64,9167,8936,65
6663,1278,64,6663,1278,65
9117,5059,64,9117,5059,65
9518,1278,64,9518,1278,65
9650,1278,64,9650,1278,65
8068,8972,64,8068,8972,65
9512,1278,64,9512,1278,65
8775,9953,64,8775,9953,65
2179,9433,64,2179,9433,65
6663,5059,64,6663,5059,65
8807,9953,64,8807,9953,65
6663,8981,64,6663,8981,65
9152,9953,64,9152,9953,65
9178,8972,64,9178,8972,65
9646,8927,64,9646,8927,65
9117,8995,64,9117,8995,65
8874,8927,64,8874,8927,65
9650,8927,64,9650,8927,65
6334,8915,64,6334,8915,65
9117,9953,64,9117,9953,65
8804,9953,64,8804,9953,65
9152,6766,64,9152,6766,65
9152,1239,64,9152,1239,65
9150,9960,64,9150,9960,65
9150,8981,64,9150,8981,65
8775,1278,64,8775,1278,65
9150,8972,64,9150,8972,65
9117,8936,64,9117,8936,65
9099,8972,64,9099,8972,65
4031,8936,64,4031,8936,65
9167,9440,64,9167,9440,65
9150,120,64,9150,120,65
8804,9960,64,8804,9960,65
9099,8981,64,9099,8981,65
6334,5059,64,6334,5059,65
468,8972,64,468,8972,65
2186,9440,64,2186,9440,65
2186,8972,64,2186,8972,65
2616,8972,64,2616,8972,65
4004,9433,64,4004,9433,65
2186,1278,64,2186,1278,65
9152,3411,64,9152,3411,65
9099,9953,64,9099,9953,65
6663,8936,64,6663,8936,65
9117,2559,64,9117,2559,65
9167,9292,64,9167,9292,65
2186,8981,64,2186,8981,65
9150,8936,64,9150,8936,65
2616,3411,64,2616,3411,65
9150,9925,64,9150,9925,65
2186,8915,64,2186,8915,65
6663,8915,64,6663,8915,65
4004,1278,64,4004,1278,65
9099,5059,64,9099,5059,65
8804,1278,64,8804,1278,65
9152,2852,64,9152,2852,65
8874,8915,64,8874,8915,65
4004,8936,64,4004,8936,65
4031,8981,64,4031,8981,65
6663,2582,64,6663,2582,65
4004,9953,64,4004,9953,65
6663,8972,64,6663,8972,65
2616,1256,64,2616,1256,65
9152,9292,64,9152,9292,65
6663,9440,64,6663,9440,65
4031,9433,64,4031,9433,65
2179,8927,64,2179,8927,65
4004,8981,64,4004,8981,65
9117,9433,64,9117,9433,65
9512,8915,64,9512,8915,65
6663,9953,64,6663,9953,65
9150,8915,64,9150,8915,65
9167,1278,64,9167,1278,65
9152,8810,64,9152,8810,65
8068,9440,64,8068,9440,65
727,8972,64,727,8972,65
2186,1259,64,2186,1259,65
2616,1239,64,2616,1239,65
2293,120,64,2293,120,65
9512,8936,64,9512,8936,65
9650,1259,64,9650,1259,65
9152,8973,64,9152,8973,65
9167,8973,64,9167,8973,65
9099,9433,64,9099,9433,65
9117,9438,64,9117,9438,65
468,9492,64,468,9492,65
4004,8927,64,4004,8927,65
9152,8927,64,9152,8927,65
8890,1278,64,8890,1278,65
468,9953,64,468,9953,65
4004,9440,64,4004,9440,65
468,8915,64,468,8915,65
6663,9960,64,6663,9960,65
9650,9492,64,9650,9492,65
1892,8927,64,1892,8927,65
468,8927,64,468,8927,65
6663,1259,64,6663,1259,65
727,9433,64,727,9433,65
7699,1256,64,7699,1256,65
9167,9433,64,9167,9433,65
9518,9433,64,9518,9433,65
9150,8900,64,9150,8900,65
6663,9492,64,6663,9492,65
9178,9953,64,9178,9953,65
8804,8981,64,8804,8981,65
9152,1256,64,9152,1256,65
9646,7635,64,9646,7635,65
9512,9433,64,9512,9433,65
9152,8936,64,9152,8936,65
2179,8915,64,2179,8915,65
9117,9925,64,9117,9925,65
9167,2852,64,9167,2852,65
9150,9438,64,9150,9438,65
9152,120,64,9152,120,65
9650,9433,64,9650,9433,65
4031,9953,64,4031,9953,65
4004,9498,64,4004,9498,65
9167,8915,64,9167,8915,65
8807,1278,64,8807,1278,65
9150,9953,64,9150,9953,65
4031,1278,64,4031,1278,65
9518,8915,64,9518,8915,65
5441,1278,64,5441,1278,65
6658,9433,64,6658,9433,65
6663,9433,64,6663,9433,65
9178,8927,64,9178,8927,65
4031,9960,64,4031,9960,65
9099,8936,64,9099,8936,65
9646,9492,64,9646,9492,65
9117,9960,64,9117,9960,65
9167,8900,64,9167,8900,65
9152,8915,64,9152,8915,65
4004,8972,64,4004,8972,65
8068,8981,64,8068,8981,65
9117,1278,64,9117,1278,65
9152,9925,64,9152,9925,65
8775,9925,64,8775,9925,65
9152,7635,64,9152,7635,65
6334,9433,64,6334,9433,65
8068,8936,64,8068,8936,65
9150,8927,64,9150,8927,65
468,1278,64,468,1278,65
9150,8995,64,9150,8995,65
9152,9458,64,9152,9458,65
468,9440,64,468,9440,65
2186,9953,64,2186,9953,65
9518,8927,64,9518,8927,65
9167,8927,64,9167,8927,65
6658,9953,64,6658,9953,65
4031,9440,64,4031,9440,65
8068,1278,64,8068,1278,65
6663,8927,64,6663,8927,65
6658,8936,64,6658,8936,65
6334,8927,64,6334,8927,65
9152,9960,64,9152,9960,65
6663,9292,64,6663,9292,65
2293,9925,64,2293,9925,65
9150,9498,64,9150,9498,65
9167,3732,64,9167,3732,65
9178,1278,64,9178,1278,65
9152,9440,64,9152,9440,65
9099,9440,64,9099,9440,65
9646,1256,64,9646,1256,65
2186,5059,64,2186,5059,65
9099,8927,64,9099,8927,65
9152,9438,64,9152,9438,65
9167,1259,64,9167,1259,65
8890,9953,64,8890,9953,65
9117,7954,64,9117,7954,65
9152,9492,64,9152,9492,65
9152,7954,64,9152,7954,65
9150,9433,64,9150,9433,65
9117,8981,64,9117,8981,65
9512,8981,64,9512,8981,65
1892,9433,64,1892,9433,65
9167,8981,64,9167,8981,65
9650,9292,64,9650,9292,65
9167,9953,64,9167,9953,65
9650,8972,64,9650,8972,65
9650,8915,64,9650,8915,65
727,8927,64,727,8927,65
8804,9433,64,8804,9433,65
9152,5059,64,9152,5059,65
9167,2582,65,9167,2582,66
9152,6973,65,9152,6973,66
9117,8972,65,9117,8972,66
468,5059,65,468,5059,66
6663,7855,65,6663,7855,66
9167,9498,65,9167,9498,66
9150,5059,65,9150,5059,66
468,9433,65,468,9433,66
8874,9433,65,8874,9433,66
2186,9433,65,2186,9433,66
2293,8995,65,2293,8995,66
4031,8972,65,4031,8972,66
6658,1278,65,6658,1278,66
6658,9960,65,6658,9960,66
4004,8915,65,4004,8915,66
8804,8972,65,8804,8972,66
9167,1239,65,9167,1239,66
9152,9433,65,9152,9433,66
9167,5059,65,9167,5059,66
9150,1278,65,9150,1278,66
9099,8915,65,9099,8915,66
9150,9440,65,9150,9440,66
468,9498,65,468,9498,66
9167,8972,65,9167,8972,66
8804,2559,65,8804,2559,66
1892,1278,65,1892,1278,66
9099,1278,65,9099,1278,66
6334,9440,65,6334,9440,66
9650,8981,65,9650,8981,66
8804,8936,65,8804,8936,66
9152,8995,65,9152,8995,66
8775,8927,65,8775,8927,66
9152,8972,65,9152,8972,66
9152,1278,65,9152,1278,66
9152,8981,65,9152,8981,66
468,9292,65,468,9292,66
9512,9440,65,9512,9440,66
727,9492,65,727,9492,66
9152,8900,65,9152,8900,66
8068,9960,65,8068,9960,66
4031,8915,65,4031,8915,66
4004,5059,65,4004,5059,66
2186,8936,65,2186,8936,66
468,8981,65,468,8981,66
9152,2359,65,9152,2359,66
9152,2582,65,9152,2582,66
9178,5059,65,9178,5059,66
2186,9960,65,2186,9960,66
9152,9498,65,9152,9498,66
9167,9492,65,9167,9492,66
727,8915,65,727,8915,66
9117,9498,65,9117,9498,66
9167,8936,65,9167,8936,66
6663,1278,65,6663,1278,66
9117,5059,65,9117,5059,66
9518,1278,65,9518,1278,66
9650,1278,65,9650,1278,66
8068,8972,65,8068,8972,66
9512,1278,65,9512,1278,66
8775,9953,65,8775,9953,66
8807,9953,65,8807,9953,66
6663,8981,65,6663,8981,66
2179,9433,65,2179,9433,66
6663,5059,65,6663,5059,66
9152,9953,65,9152,9953,66
9178,8972,65,9178,8972,66
9646,8927,65,9646,8927,66
9117,8995,65,9117,8995,66
8874,8927,65,8874,8927,66
9650,8927,65,9650,8927,66
6334,8915,65,6334,8915,66
9117,9953,65,9117,9953,66
8804,9953,65,8804,9953,66
9152,6766,65,9152,6766,66
9152,1239,65,9152,1239,66
9150,9960,65,9150,9960,66
9150,8981,65,9150,8981,66
8775,1278,65,8775,1278,66
9150,8972,65,9150,8972,66
9117,8936,65,9117,8936,66
9099,8972,65,9099,8972,66
4031,8936,65,4031,8936,66
9167,9440,65,9167,9440,66
9150,120,65,9150,120,66
8804,9960,65,8804,9960,66
9099,8981,65,9099,8981,66
6334,5059,65,6334,5059,66
468,8972,65,468,8972,66
2186,9440,65,2186,9440,66
2186,8972,65,2186,8972,66
2616,8972,65,2616,8972,66
4004,9433,65,4004,9433,66
2186,1278,65,2186,1278,66
9152,3411,65,9152,3411,66
9099,9953,65,9099,9953,66
6663,8936,65,6663,8936,66
9117,2559,65,9117,2559,66
9167,9292,65,9167,9292,66
2186,8981,65,2186,8981,66
9150,8936,65,9150,8936,66
2616,3411,65,2616,3411,66
9150,9925,65,9150,9925,66
2186,8915,65,2186,8915,66
6663,8915,65,6663,8915,66
4004,1278,65,4004,1278,66
9099,5059,65,9099,5059,66
8804,1278,65,8804,1278,66
9152,2852,65,9152,2852,66
8874,8915,65,8874,8915,66
4004,8936,65,4004,8936,66
4031,8981,65,4031,8981,66
6663,2582,65,6663,2582,66
4004,9953,65,4004,9953,66
6663,8972,65,6663,8972,66
2616,1256,65,2616,1256,66
9152,9292,65,9152,9292,66
6663,9440,65,6663,9440,66
4031,9433,65,4031,9433,66
2179,8927,65,2179,8927,66
4004,8981,65,4004,8981,66
9117,9433,65,9117,9433,66
9512,8915,65,9512,8915,66
6663,9953,65,6663,9953,66
9150,8915,65,9150,8915,66
9167,1278,65,9167,1278,66
9152,8810,65,9152,8810,66
8068,9440,65,8068,9440,66
727,8972,65,727,8972,66
2186,1259,65,2186,1259,66
2616,1239,65,2616,1239,66
2293,120,65,2293,120,66
9512,8936,65,9512,8936,66
9650,1259,65,9650,1259,66
9152,8973,65,9152,8973,66
9167,8973,65,9167,8973,66
9099,9433,65,9099,9433,66
9117,9438,65,9117,9438,66
468,9492,65,468,9492,66
4004,8927,65,4004,8927,66
9152,8927,65,9152,8927,66
8890,1278,65,8890,1278,66
9152,480,65,9152,480,66
468,9953,65,468,9953,66
4004,9440,65,4004,9440,66
468,8915,65,468,8915,66
6663,9960,65,6663,9960,66
9650,9492,65,9650,9492,66
1892,8927,65,1892,8927,66
468,8927,65,468,8927,66
6663,1259,65,6663,1259,66
727,9433,65,727,9433,66
7699,1256,65,7699,1256,66
9167,9433,65,9167,9433,66
9518,9433,65,9518,9433,66
9150,8900,65,9150,8900,66
6663,9492,65,6663,9492,66
9178,9953,65,9178,9953,66
8804,8981,65,8804,8981,66
9152,1256,65,9152,1256,66
9646,7635,65,9646,7635,66
9512,9433,65,9512,9433,66
9152,8936,65,9152,8936,66
2179,8915,65,2179,8915,66
9117,9925,65,9117,9925,66
9167,2852,65,9167,2852,66
9150,9438,65,9150,9438,66
9152,120,65,9152,120,66
9650,9433,65,9650,9433,66
4031,9953,65,4031,9953,66
4004,9498,65,4004,9498,66
9167,8915,65,9167,8915,66
8807,1278,65,8807,1278,66
9150,9953,65,9150,9953,66
4031,1278,65,4031,1278,66
9518,8915,65,9518,8915,66
5441,1278,65,5441,1278,66
6658,9433,65,6658,9433,66
6663,9433,65,6663,9433,66
9178,8927,65,9178,8927,66
4031,9960,65,4031,9960,66
9099,8936,65,9099,8936,66
9646,9492,65,9646,9492,66
9117,9960,65,9117,9960,66
9167,8900,65,9167,8900,66
9152,8915,65,9152,8915,66
4004,8972,65,4004,8972,66
8068,8981,65,8068,8981,66
9117,1278,65,9117,1278,66
9152,9925,65,9152,9925,66
8775,9925,65,8775,9925,66
9152,7635,65,9152,7635,66
6334,9433,65,6334,9433,66
8068,8936,65,8068,8936,66
9150,8927,65,9150,8927,66
468,1278,65,468,1278,66
9150,8995,65,9150,8995,66
9152,9458,65,9152,9458,66
468,9440,65,468,9440,66
2186,9953,65,2186,9953,66
9518,8927,65,9518,8927,66
9167,8927,65,9167,8927,66
6658,9953,65,6658,9953,66
4031,9440,65,4031,9440,66
8068,1278,65,8068,1278,66
6663,8927,65,6663,8927,66
6658,8936,65,6658,8936,66
6334,8927,65,6334,8927,66
9152,9960,65,9152,9960,66
6663,9292,65,6663,9292,66
2293,9925,65,2293,9925,66
9150,9498,65,9150,9498,66
9167,3732,65,9167,3732,66
9178,1278,65,9178,1278,66
9152,9440,65,9152,9440,66
9099,9440,65,9099,9440,66
9646,1256,65,9646,1256,66
2186,5059,65,2186,5059,66
9099,8927,65,9099,8927,66
9152,9438,65,9152,9438,66
9167,1259,65,9167,1259,66
8890,9953,65,8890,9953,66
9117,7954,65,9117,7954,66
9152,9492,65,9152,9492,66
9152,7954,65,9152,7954,66
9150,9433,65,9150,9433,66
9117,8981,65,9117,8981,66
9512,8981,65,9512,8981,66
1892,9433,65,1892,9433,66
9167,8981,65,9167,8981,66
9650,9292,65,9650,9292,66
9167,9953,65,9167,9953,66
9650,8972,65,9650,8972,66
9650,8915,65,9650,8915,66
727,8927,65,727,8927,66
8804,9433,65,8804,9433,66
9152,5059,65,9152,5059,66
9167,2582,66,9167,2582,67
9152,6973,66,9152,6973,67
9117,8972,66,9117,8972,67
468,5059,66,468,5059,67
6663,7855,66,6663,7855,67
9167,9498,66,9167,9498,67
9150,5059,66,9150,5059,67
468,9433,66,468,9433,67
8874,9433,66,8874,9433,67
2186,9433,66,2186,9433,67
2293,8995,66,2293,8995,67
4031,8972,66,4031,8972,67
6658,1278,66,6658,1278,67
8273,8995,66,8273,8995,67
8804,8972,66,8804,8972,67
4004,8915,66,4004,8915,67
9152,9433,66,9152,9433,67
6658,9960,66,6658,9960,67
9167,1239,66,9167,1239,67
9167,5059,66,9167,5059,67
9150,1278,66,9150,1278,67
9099,8915,66,9099,8915,67
9150,9440,66,9150,9440,67
468,9498,66,468,9498,67
9167,8972,66,9167,8972,67
8804,2559,66,8804,2559,67
1892,1278,66,1892,1278,67
9099,1278,66,9099,1278,67
6334,9440,66,6334,9440,67
9650,8981,66,9650,8981,67
8804,8936,66,8804,8936,67
9152,8995,66,9152,8995,67
8775,8927,66,8775,8927,67
9152,8972,66,9152,8972,67
9152,1278,66,9152,1278,67
9152,8981,66,9152,8981,67
468,9292,66,468,9292,67
9512,9440,66,9512,9440,67
727,9492,66,727,9492,67
9152,8900,66,9152,8900,67
8068,9960,66,8068,9960,67
4031,8915,66,4031,8915,67
4004,5059,66,4004,5059,67
2186,8936,66,2186,8936,67
468,8981,66,468,8981,67
9152,2359,66,9152,2359,67
9152,2582,66,9152,2582,67
9178,5059,66,9178,5059,67
2186,9960,66,2186,9960,67
9152,9498,66,9152,9498,67
9167,9492,66,9167,9492,67
727,8915,66,727,8915,67
9117,9498,66,9117,9498,67
9167,8936,66,9167,8936,67
6663,1278,66,6663,1278,67
9117,5059,66,9117,5059,67
9518,1278,66,9518,1278,67
9650,1278,66,9650,1278,67
8068,8972,66,8068,8972,67
9512,1278,66,9512,1278,67
8775,9953,66,8775,9953,67
2179,9433,66,2179,9433,67
6663,5059,66,6663,5059,67
8807,9953,66,8807,9953,67
6663,8981,66,6663,8981,67
9152,9953,66,9152,9953,67
9178,8972,66,9178,8972,67
9646,8927,66,9646,8927,67
9117,8995,66,9117,8995,67
8874,8927,66,8874,8927,67
9650,8927,66,9650,8927,67
6334,8915,66,6334,8915,67
9117,9953,66,9117,9953,67
8804,9953,66,8804,9953,67
9152,6766,66,9152,6766,67
9152,1239,66,9152,1239,67
9150,9960,66,9150,9960,67
9150,8981,66,9150,8981,67
8775,1278,66,8775,1278,67
9150,8972,66,9150,8972,67
9117,8936,66,9117,8936,67
9099,8972,66,9099,8972,67
4031,8936,66,4031,8936,67
9167,9440,66,9167,9440,67
9150,120,66,9150,120,67
8804,9960,66,8804,9960,67
9099,8981,66,9099,8981,67
6334,5059,66,6334,5059,67
468,8972,66,468,8972,67
2186,9440,66,2186,9440,67
2186,8972,66,2186,8972,67
2616,8972,66,2616,8972,67
4004,9433,66,4004,9433,67
2186,1278,66,2186,1278,67
9152,3411,66,9152,3411,67
9099,9953,66,9099,9953,67
6663,8936,66,6663,8936,67
9117,2559,66,9117,2559,67
9167,9292,66,9167,9292,67
2186,8981,66,2186,8981,67
9150,8936,66,9150,8936,67
2616,3411,66,2616,3411,67
9150,9925,66,9150,9925,67
2186,8915,66,2186,8915,67
6663,8915,66,6663,8915,67
4004,1278,66,4004,1278,67
9099,5059,66,9099,5059,67
8804,1278,66,8804,1278,67
9152,2852,66,9152,2852,67
8874,8915,66,8874,8915,67
4004,8936,66,4004,8936,67
4031,8981,66,4031,8981,67
6663,2582,66,6663,2582,67
4004,9953,66,4004,9953,67
6663,8972,66,6663,8972,67
2616,1256,66,2616,1256,67
9152,9292,66,9152,9292,67
6663,9440,66,6663,9440,67
4031,9433,66,4031,9433,67
2179,8927,66,2179,8927,67
4004,8981,66,4004,8981,67
9117,9433,66,9117,9433,67
9512,8915,66,9512,8915,67
6663,9953,66,6663,9953,67
9150,8915,66,9150,8915,67
9167,1278,66,9167,1278,67
9152,8810,66,9152,8810,67
8068,9440,66,8068,9440,67
727,8972,66,727,8972,67
2186,1259,66,2186,1259,67
2616,1239,66,2616,1239,67
2293,120,66,2293,120,67
9512,8936,66,9512,8936,67
9650,1259,66,9650,1259,67
9152,8973,66,9152,8973,67
9167,8973,66,9167,8973,67
9099,9433,66,9099,9433,67
9117,9438,66,9117,9438,67
468,9492,66,468,9492,67
4004,8927,66,4004,8927,67
9152,8927,66,9152,8927,67
8890,1278,66,8890,1278,67
9152,480,66,9152,480,67
468,9953,66,468,9953,67
4004,9440,66,4004,9440,67
468,8915,66,468,8915,67
6663,9960,66,6663,9960,67
9650,9492,66,9650,9492,67
1892,8927,66,1892,8927,67
468,8927,66,468,8927,67
6663,1259,66,6663,1259,67
727,9433,66,727,9433,67
7699,1256,66,7699,1256,67
9167,9433,66,9167,9433,67
9518,9433,66,9518,9433,67
9150,8900,66,9150,8900,67
6663,9492,66,6663,9492,67
9178,9953,66,9178,9953,67
8804,8981,66,8804,8981,67
9152,1256,66,9152,1256,67
9646,7635,66,9646,7635,67
9512,9433,66,9512,9433,67
9152,8936,66,9152,8936,67
2179,8915,66,2179,8915,67
9117,9925,66,9117,9925,67
9167,2852,66,9167,2852,67
9150,9438,66,9150,9438,67
9152,120,66,9152,120,67
9650,9433,66,9650,9433,67
4031,9953,66,4031,9953,67
4004,9498,66,4004,9498,67
9167,8915,66,9167,8915,67
8807,1278,66,8807,1278,67
9150,9953,66,9150,9953,67
4031,1278,66,4031,1278,67
9518,8915,66,9518,8915,67
5441,1278,66,5441,1278,67
6658,9433,66,6658,9433,67
6663,9433,66,6663,9433,67
9178,8927,66,9178,8927,67
4031,9960,66,4031,9960,67
9099,8936,66,9099,8936,67
9646,9492,66,9646,9492,67
9117,9960,66,9117,9960,67
9167,8900,66,9167,8900,67
9152,8915,66,9152,8915,67
4004,8972,66,4004,8972,67
8068,8981,66,8068,8981,67
